0,0,0
0.5,-0.001668817343483193,0.006427649709934895
1,-0.006440637995210831,0.012412013232977779
1.5,-0.014093818861736909,0.017953090569128655
2,-0.024406716849615418,0.023050881718387515
2.5,-0.037157688865400364,0.02770538668075437
3,-0.05212509181564573,0.03191660545622922
3.5,-0.06908728260690551,0.03568453804481206
4,-0.08782261814573371,0.03900918444650287
4.5,-0.10810945533868431,0.04189054466130159
5,-0.12972615109231125,0.04432861868920826
5.5,-0.1524510623131685,0.04632340653022287
6,-0.17606254590781004,0.0478749081843454
6.5,-0.20033895878278987,0.04898312365157593
7,-0.22505865784466192,0.04964805293191449
7.5,-0.24999999999998024,0.04986969602536093
8,-0.2749413421552988,0.04964805293191542
8.5,-0.2996610412171716,0.04898312365157797
9,-0.32393745409215263,0.04787490818434857
9.5,-0.34754893768679607,0.04632340653022747
10,-0.37027384890765597,0.044328618689214255
10.5,-0.39189054466128626,0.04189054466130865
11,-0.4121773818542406,0.03900918444651067
11.5,-0.4309127173930729,0.03568453804482032
12,-0.44787490818433684,0.03191660545623755
12.5,-0.46284231113458635,0.027705386680762376
13,-0.4755932831503752,0.02305088171839506
13.5,-0.4859061811382573,0.01795309056913515
14,-0.49355936200478634,0.01241201323298272
14.5,-0.498331182656516,0.006427649709937702
15,-0.5,0
